ID,EMPRESA,ANO,DISTRIBUICAO_DO_VALOR_ADICIONADO,RECEITAS,RESULTADO_FINANCEIRO,DESPESAS_RECEITAS_OPERACIONAIS,CUSTO_DOS_BENS_OU_SERVICOS_VENDIDOS,IMPOSTOS_ESTADUAIS,RECEITA_VENDAS_BENS_OU_SERVICOS
539,TARPON INVESTIMENTOS S.A.,2010,219156.0,217062.0,9451.0,-49310.0,0.0,0.0,205820.0
539,TARPON INVESTIMENTOS S.A.,2011,252078.0,256690.0,10222.0,-77722.0,0.0,0.0,242199.0
539,TARPON INVESTIMENTOS S.A.,2012,90152.0,100150.0,5978.0,-40701.0,0.0,0.0,96904.0
539,TARPON INVESTIMENTOS S.A.,2013,122178.0,132800.0,1014.0,-40401.0,0.0,0.0,129568.0
539,TARPON INVESTIMENTOS S.A.,2014,63505.0,75433.0,-923.0,-45536.0,0.0,0.0,72971.0
539,TARPON INVESTIMENTOS S.A.,2015,61995.0,76922.0,-3653.0,-44531.0,0.0,0.0,75251.0
539,TARPON INVESTIMENTOS S.A.,2016,41944.0,56252.0,-2008.0,-41735.0,0.0,0.0,55025.0
539,TARPON INVESTIMENTOS S.A.,2017,40119.0,48188.0,1489.0,-32959.0,0.0,0.0,47085.0
539,TARPON INVESTIMENTOS S.A.,2018,126784.0,129493.0,6984.0,-44701.0,0.0,0.0,126511.0
540,ALIANSCE SHOPPING CENTERS S.A.,2009,148634.0,182927.0,-32430.0,7139.0,-46246.0,0.0,140068.0
540,ALIANSCE SHOPPING CENTERS S.A.,2010,200231.0,213636.0,-20465.0,-27890.0,-63798.0,0.0,191126.0
540,ALIANSCE SHOPPING CENTERS S.A.,2011,264754.0,293495.0,-19036.0,-28801.0,-72015.0,0.0,253545.0
540,ALIANSCE SHOPPING CENTERS S.A.,2012,357333.0,442007.0,-78808.0,16108.0,-102916.0,0.0,336795.0
540,ALIANSCE SHOPPING CENTERS S.A.,2013,380567.0,497391.0,-176966.0,-35676.0,-134631.0,0.0,448421.0
540,ALIANSCE SHOPPING CENTERS S.A.,2014,531690.0,742579.0,-207767.0,81355.0,-136777.0,0.0,473895.0
540,ALIANSCE SHOPPING CENTERS S.A.,2015,569792.0,682218.0,-259016.0,73433.0,-125054.0,0.0,494799.0
540,ALIANSCE SHOPPING CENTERS S.A.,2016,398463.0,526485.0,-247215.0,-112751.0,-123408.0,0.0,487551.0
540,ALIANSCE SHOPPING CENTERS S.A.,2017,480304.0,568321.0,-191770.0,-60360.0,-130539.0,0.0,507691.0
540,ALIANSCE SHOPPING CENTERS S.A.,2018,467719.0,569751.0,-162258.0,-63259.0,-122822.0,0.0,508431.0
541,MAESTRO LOCADORA DE VEICULOS S.A.,2018,27342.0,70958.0,-15323.0,-8396.0,-40784.0,0.0,63073.0
543,ADVANCED DIGITAL HEALTH MEDICINA PREVENTIVA S.A.,2011,35272.0,79706.0,-614.0,-43613.0,-7200.0,10.0,79706.0
543,ADVANCED DIGITAL HEALTH MEDICINA PREVENTIVA S.A.,2012,-16730.0,0.0,-3537.0,-19030.0,-2136.0,9.0,0.0
543,ADVANCED DIGITAL HEALTH MEDICINA PREVENTIVA S.A.,2013,-17671.0,0.0,-7591.0,-16216.0,-1603.0,9.0,0.0
543,ADVANCED DIGITAL HEALTH MEDICINA PREVENTIVA S.A.,2014,-7403.0,0.0,-3308.0,-6648.0,0.0,8.0,0.0
543,ADVANCED DIGITAL HEALTH MEDICINA PREVENTIVA S.A.,2015,-3409.0,90.0,-9247.0,-3286.0,0.0,8.0,0.0
543,ADVANCED DIGITAL HEALTH MEDICINA PREVENTIVA S.A.,2016,-1665.0,0.0,2082.0,-7530.0,0.0,0.0,0.0
543,ADVANCED DIGITAL HEALTH MEDICINA PREVENTIVA S.A.,2017,-3062.0,18.0,-624.0,-4805.0,0.0,0.0,18.0
543,ADVANCED DIGITAL HEALTH MEDICINA PREVENTIVA S.A.,2018,-3008.0,5.0,-2222.0,-2724.0,0.0,0.0,5.0
544,BR HOME CENTERS S.A.,2014,277899.0,790023.0,-15755.0,-222512.0,-454811.0,19860.0,685720.0
544,BR HOME CENTERS S.A.,2015,226092.0,843738.0,-17184.0,-241357.0,-486499.0,17989.0,732651.0
544,BR HOME CENTERS S.A.,2016,213625.0,792856.0,-47086.0,-246691.0,-431902.0,29372.0,683473.0
544,BR HOME CENTERS S.A.,2017,257859.0,833073.0,-38258.0,-241041.0,-440613.0,29504.0,720364.0
544,BR HOME CENTERS S.A.,2018,201731.0,738381.0,-26171.0,-238665.0,-404286.0,33836.0,635741.0
545,BRASIL PHARMA S.A.,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,BRASIL PHARMA S.A.,2010,25325.0,175393.0,-1637.0,-62342.0,-124953.0,10138.0,161541.0
545,BRASIL PHARMA S.A.,2011,378758.0,1090506.0,-4240.0,-349032.0,-628358.0,52330.0,1000665.0
545,BRASIL PHARMA S.A.,2012,870732.0,2951671.0,-62764.0,-812070.0,-1797548.0,119206.0,2685741.0
545,BRASIL PHARMA S.A.,2013,699693.0,3403772.0,-69562.0,-1049105.0,-2258986.0,9873.0,3253831.0
545,BRASIL PHARMA S.A.,2014,364885.0,3512310.0,-128649.0,-1343525.0,-2723159.0,6867.0,3540690.0
545,BRASIL PHARMA S.A.,2015,537157.0,3461291.0,-193881.0,-1425679.0,-2469080.0,29476.0,3387469.0
545,BRASIL PHARMA S.A.,2016,166568.0,1464433.0,-140298.0,-959923.0,-1041187.0,7077.0,1502656.0
545,BRASIL PHARMA S.A.,2017,-1040228.0,388627.0,-81016.0,-1659307.0,-357635.0,3012.0,516786.0
545,BRASIL PHARMA S.A.,2018,1136981.0,28035.0,1046669.0,-38220.0,-165.0,8714.0,9539.0
546,TEC TOY S.A.,2009,1276.0,55453.0,1045.0,-30417.0,-34524.0,0.0,44942.0
546,TEC TOY S.A.,2010,10769.0,58143.0,-649.0,-17155.0,-38082.0,0.0,50178.0
546,TEC TOY S.A.,2011,19135.0,114116.0,-1825.0,-27583.0,-80854.0,0.0,103148.0
546,TEC TOY S.A.,2012,19426.0,155921.0,-4490.0,-25118.0,-122400.0,0.0,141649.0
546,TEC TOY S.A.,2013,22547.0,142985.0,-7750.0,-32976.0,-86900.0,0.0,122509.0
546,TEC TOY S.A.,2014,2061.0,112631.0,-14271.0,-39047.0,-83506.0,0.0,104263.0
546,TEC TOY S.A.,2015,-400.0,22928.0,-19774.0,-16622.0,-16449.0,0.0,17192.0
546,TEC TOY S.A.,2016,7991.0,13164.0,3696.0,-12122.0,-8405.0,0.0,7981.0
546,TEC TOY S.A.,2017,-7986.0,6601.0,-7.0,-23321.0,-12255.0,0.0,14044.0
546,TEC TOY S.A.,2018,8252.0,23830.0,6.0,-6223.0,-12413.0,0.0,16399.0
547,CONSTRUTORA LIX DA CUNHA S.A.,2009,23388.0,-3680.0,9579.0,-9341.0,-6458.0,0.0,7561.0
547,CONSTRUTORA LIX DA CUNHA S.A.,2010,41233.0,3846.0,11607.0,-16694.0,-9206.0,0.0,11073.0
547,CONSTRUTORA LIX DA CUNHA S.A.,2011,30710.0,27515.0,-8891.0,3028.0,-9482.0,0.0,14709.0
547,CONSTRUTORA LIX DA CUNHA S.A.,2012,21471.0,17231.0,-3369.0,-7119.0,-12710.0,0.0,15398.0
547,CONSTRUTORA LIX DA CUNHA S.A.,2013,28558.0,24712.0,-4356.0,-1225.0,-12248.0,0.0,16212.0
547,CONSTRUTORA LIX DA CUNHA S.A.,2014,48836.0,52772.0,-3473.0,10493.0,-9446.0,0.0,12343.0
547,CONSTRUTORA LIX DA CUNHA S.A.,2015,10426.0,4608.0,2421.0,-13000.0,-4925.0,0.0,6005.0
547,CONSTRUTORA LIX DA CUNHA S.A.,2016,9984.0,-1145.0,1760.0,-19156.0,-617.0,0.0,293.0
547,CONSTRUTORA LIX DA CUNHA S.A.,2017,8224.0,-1547.0,7350.0,-29167.0,-12.0,0.0,53.0
547,CONSTRUTORA LIX DA CUNHA S.A.,2018,19259.0,-1723.0,14001.0,-11687.0,-7.0,0.0,447.0
548,ITAUTEC S.A. - GRUPO ITAUTEC,2009,492910.0,1326503.0,2227.0,-229106.0,-1054043.0,17368.0,1323807.0
548,ITAUTEC S.A. - GRUPO ITAUTEC,2010,513342.0,1577264.0,-872.0,-260564.0,-1297203.0,15374.0,1571423.0
548,ITAUTEC S.A. - GRUPO ITAUTEC,2011,561379.0,1562194.0,18436.0,-248503.0,-1261557.0,14211.0,1542292.0
548,ITAUTEC S.A. - GRUPO ITAUTEC,2012,540425.0,1840124.0,3769.0,-198667.0,-1353177.0,15330.0,1545338.0
548,ITAUTEC S.A. - GRUPO ITAUTEC,2013,130600.0,1216794.0,2476.0,-226299.0,-434544.0,7470.0,439305.0
548,ITAUTEC S.A. - GRUPO ITAUTEC,2014,2955.0,161556.0,2705.0,-43600.0,-110236.0,310.0,101639.0
548,ITAUTEC S.A. - GRUPO ITAUTEC,2015,10709.0,37815.0,20648.0,-29338.0,-34131.0,0.0,28418.0
548,ITAUTEC S.A. - GRUPO ITAUTEC,2016,-31.0,25175.0,17587.0,-30697.0,-9123.0,0.0,7877.0
548,ITAUTEC S.A. - GRUPO ITAUTEC,2017,-14729.0,10065.0,16313.0,-95497.0,-1686.0,0.0,1799.0
548,ITAUTEC S.A. - GRUPO ITAUTEC,2018,462.0,6695.0,19240.0,-28901.0,-801.0,0.0,405.0
549,FIBRIA CELULOSE S.A.,2009,7836311.0,10486183.0,1571535.0,1014786.0,-4555729.0,189066.0,5292972.0
549,FIBRIA CELULOSE S.A.,2010,4830956.0,10096362.0,-364218.0,-608571.0,-4694659.0,246103.0,6283387.0
549,FIBRIA CELULOSE S.A.,2011,4627767.0,7710862.0,-1868671.0,-352372.0,-5124269.0,148748.0,5854300.0
549,FIBRIA CELULOSE S.A.,2012,2721968.0,7593427.0,-1696225.0,-230620.0,-5237258.0,88276.0,6174373.0
549,FIBRIA CELULOSE S.A.,2013,3546181.0,8982121.0,-2054023.0,175729.0,-5382688.0,82369.0,6917406.0
549,FIBRIA CELULOSE S.A.,2014,3840254.0,9397943.0,-1634725.0,118549.0,-5545537.0,95564.0,7083603.0
549,FIBRIA CELULOSE S.A.,2015,7661841.0,12002716.0,-3685265.0,-678134.0,-5878209.0,115740.0,10080667.0
549,FIBRIA CELULOSE S.A.,2016,7114633.0,12528602.0,1616217.0,-1079021.0,-7108346.0,123394.0,9614817.0
549,FIBRIA CELULOSE S.A.,2017,6146455.0,15198292.0,-782685.0,-1172603.0,-8248416.0,155073.0,11739153.0
549,FIBRIA CELULOSE S.A.,2018,10670351.0,20854027.0,-2905853.0,-1638681.0,-9904437.0,227204.0,18264486.0
550,DASS NORDESTE CALÇADOS E ARTIGOS ESPORTIVOS S.A,2017,1064175.0,2099820.0,-33745.0,-214035.0,-1180826.0,110616.0,1715443.0
551,LIBRA TERMINAL RIO S.A. - EM RECUPERAÇÃO JUDICIAL,2013,279163.0,441316.0,-42074.0,-96241.0,-123228.0,97.0,383480.0
551,LIBRA TERMINAL RIO S.A. - EM RECUPERAÇÃO JUDICIAL,2014,305461.0,438634.0,-20144.0,-95024.0,-138205.0,88.0,374775.0
551,LIBRA TERMINAL RIO S.A. - EM RECUPERAÇÃO JUDICIAL,2015,358256.0,360774.0,-88879.0,-75903.0,-129753.0,102.0,309887.0
551,LIBRA TERMINAL RIO S.A. - EM RECUPERAÇÃO JUDICIAL,2016,218990.0,196062.0,-78989.0,-72306.0,-116574.0,75.0,163198.0
551,LIBRA TERMINAL RIO S.A. - EM RECUPERAÇÃO JUDICIAL,2017,185583.0,192233.0,-61232.0,-45640.0,-114452.0,99.0,159778.0
553,ANDRADE GUTIERREZ CONCESSOES S.A.,2009,1821141.0,3220073.0,-110941.0,-168505.0,-1453101.0,0.0,2318295.0
553,ANDRADE GUTIERREZ CONCESSOES S.A.,2010,1393278.0,1356467.0,-170890.0,434116.0,-662093.0,0.0,1201298.0
553,ANDRADE GUTIERREZ CONCESSOES S.A.,2011,1132389.0,1249000.0,-327044.0,164995.0,-552256.0,0.0,1153258.0
553,ANDRADE GUTIERREZ CONCESSOES S.A.,2012,1508455.0,1389058.0,-354605.0,386913.0,-584584.0,0.0,1282572.0
553,ANDRADE GUTIERREZ CONCESSOES S.A.,2013,719949.0,45194.0,-96879.0,634042.0,-22815.0,0.0,41865.0
553,ANDRADE GUTIERREZ CONCESSOES S.A.,2014,740791.0,90672.0,-88460.0,634320.0,-49469.0,0.0,84591.0
553,ANDRADE GUTIERREZ CONCESSOES S.A.,2015,591728.0,96290.0,-337115.0,476160.0,-54100.0,0.0,89797.0
553,ANDRADE GUTIERREZ CONCESSOES S.A.,2016,196620.0,103553.0,-51024.0,106012.0,-65116.0,0.0,97012.0
553,ANDRADE GUTIERREZ CONCESSOES S.A.,2017,391324.0,109935.0,-193758.0,331972.0,-70995.0,0.0,103164.0
555,MAGNESITA REFRATARIOS S.A.,2009,869333.0,2336352.0,-238679.0,-392302.0,-1299963.0,0.0,1926568.0
555,MAGNESITA REFRATARIOS S.A.,2010,956988.0,2711373.0,-192281.0,-437603.0,-1498634.0,0.0,2276384.0
555,MAGNESITA REFRATARIOS S.A.,2011,912587.0,2723532.0,-121412.0,-438665.0,-1588813.0,0.0,2318903.0
555,MAGNESITA REFRATARIOS S.A.,2012,950753.0,2988833.0,-103930.0,-499996.0,-1714518.0,0.0,2463719.0
555,MAGNESITA REFRATARIOS S.A.,2013,1060176.0,3188948.0,-197286.0,-551415.0,-1792017.0,0.0,2655962.0
555,MAGNESITA REFRATARIOS S.A.,2014,1141057.0,3415057.0,-264634.0,-752012.0,-1989489.0,0.0,2872042.0
555,MAGNESITA REFRATARIOS S.A.,2015,932626.0,3894537.0,-497892.0,-1292981.0,-2341286.0,0.0,3380772.0
555,MAGNESITA REFRATARIOS S.A.,2016,1600554.0,4046319.0,-86309.0,-695412.0,-2233162.0,0.0,3393079.0
555,MAGNESITA REFRATARIOS S.A.,2017,1634902.0,4228363.0,-221489.0,-1151661.0,-2461190.0,0.0,3680712.0
556,PRUMO LOGISTICA SA,2009,194837.0,482285.0,153518.0,-63981.0,0.0,2103.0,0.0
556,PRUMO LOGISTICA SA,2010,82306.0,629043.0,75497.0,-93191.0,0.0,26.0,11109.0
556,PRUMO LOGISTICA SA,2011,113828.0,413316.0,53895.0,-139289.0,0.0,47.0,15649.0
556,PRUMO LOGISTICA SA,2012,134397.0,694110.0,28917.0,-137752.0,0.0,444.0,68727.0
556,PRUMO LOGISTICA SA,2013,36998.0,965923.0,-4617.0,-201559.0,0.0,132.0,56036.0
556,PRUMO LOGISTICA SA,2014,157639.0,466562.0,-2362.0,-170399.0,-22625.0,274.0,144579.0
556,PRUMO LOGISTICA SA,2015,317280.0,256396.0,-254646.0,-109287.0,-66464.0,79.0,101572.0
556,PRUMO LOGISTICA SA,2016,560375.0,522287.0,-209321.0,-186764.0,-165979.0,287.0,143551.0
556,PRUMO LOGISTICA SA,2017,-181121.0,760230.0,-458863.0,-323488.0,-234960.0,4195.0,232739.0
557,COSAN LIMITED,2011,4715847.0,19852518.0,-151146.0,-1580091.0,-15150079.0,0.0,18063480.0
557,COSAN LIMITED,2012,0.0,0.0,-478549.0,1149222.0,-21465009.0,0.0,24096881.0
557,COSAN LIMITED,2013,0.0,0.0,-619628.0,-747093.0,-4878229.0,0.0,30016488.0
557,COSAN LIMITED,2014,0.0,0.0,-982848.0,-979428.0,-6413720.0,0.0,9062304.0
557,COSAN LIMITED,2015,0.0,0.0,-2164728.0,-755760.0,-8663635.0,0.0,12458251.0
557,COSAN LIMITED,2016,0.0,0.0,-3055776.0,-588886.0,-8317490.0,0.0,12518139.0
557,COSAN LIMITED,2017,0.0,0.0,-2751499.0,-124102.0,-9232210.0,0.0,13582463.0
558,CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO S.A.,2016,586069.0,985804.0,-158640.0,-177406.0,-572325.0,4406.0,959131.0
558,CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO S.A.,2017,441603.0,837515.0,-139618.0,-187616.0,-488243.0,3716.0,816263.0
559,DUFRY A.G.,2011,0.0,0.0,-95505.0,-2510772.0,-2093223.0,0.0,5009541.0
559,DUFRY A.G.,2012,0.0,0.0,-163824.0,-3301068.0,-2705386.0,0.0,6580804.0
559,DUFRY A.G.,2013,0.0,0.0,-234723.0,-4280903.0,-3444099.0,0.0,8394391.0
559,DUFRY A.G.,2014,0.0,0.0,-410533.0,-5655829.0,-4456139.0,0.0,10787894.0
559,DUFRY A.G.,2015,0.0,0.0,-650167.0,-12214246.0,-9099656.0,0.0,21800963.0
559,DUFRY A.G.,2016,0.0,0.0,-758498.0,-15200089.0,-11396972.0,0.0,27490512.0
559,DUFRY A.G.,2017,0.0,0.0,-707342.0,-14838171.0,-11077768.0,0.0,27301085.0
560,BICICLETAS MONARK S.A.,2009,27019.0,39062.0,15491.0,-11213.0,-22328.0,-434.0,31385.0
560,BICICLETAS MONARK S.A.,2010,274427.0,283098.0,23399.0,229787.0,-20184.0,710.0,30141.0
560,BICICLETAS MONARK S.A.,2011,56190.0,55129.0,28736.0,-4874.0,-21928.0,3578.0,34572.0
560,BICICLETAS MONARK S.A.,2012,33284.0,50650.0,14863.0,-10327.0,-23873.0,3871.0,35460.0
560,BICICLETAS MONARK S.A.,2013,38442.0,48890.0,13022.0,-11411.0,-22350.0,5798.0,34557.0
560,BICICLETAS MONARK S.A.,2014,40856.0,45195.0,17315.0,-11348.0,-20833.0,5520.0,32648.0
560,BICICLETAS MONARK S.A.,2015,34432.0,28808.0,21645.0,-12154.0,-13527.0,3189.0,20613.0
560,BICICLETAS MONARK S.A.,2016,42049.0,27903.0,27594.0,-9903.0,-13172.0,1636.0,19405.0
560,BICICLETAS MONARK S.A.,2017,27151.0,21656.0,15496.0,-8607.0,-10769.0,1421.0,16356.0
561,CREMER SA,2009,149480.0,480059.0,12293.0,-84093.0,-256588.0,17024.0,379972.0
561,CREMER SA,2010,150219.0,485652.0,-3052.0,-75558.0,-256228.0,11955.0,375380.0
561,CREMER SA,2011,169729.0,589898.0,-20697.0,-104937.0,-307000.0,12297.0,457761.0
561,CREMER SA,2012,94478.0,778341.0,-16138.0,-218810.0,-443455.0,15845.0,618026.0
561,CREMER SA,2013,223217.0,731873.0,-24163.0,-127321.0,-383043.0,18807.0,571588.0
561,CREMER SA,2014,258387.0,807517.0,-35593.0,-148018.0,-439650.0,25882.0,662493.0
561,CREMER SA,2015,299907.0,1030186.0,-60137.0,-175841.0,-617092.0,26435.0,874403.0
561,CREMER SA,2016,322023.0,867499.0,-56083.0,-156495.0,-518204.0,53423.0,741477.0
561,CREMER SA,2017,318884.0,757597.0,-41062.0,-143085.0,-450065.0,49682.0,652407.0
562,SPRINGER S.A.,2009,37962.0,36194.0,-3140.0,-10439.0,-66869.0,6943.0,72796.0
562,SPRINGER S.A.,2010,48342.0,38742.0,-1469.0,-6199.0,-61219.0,10965.0,70919.0
562,SPRINGER S.A.,2011,117424.0,43674.0,1065.0,48725.0,-55263.0,10626.0,68711.0
562,SPRINGER S.A.,2012,50334.0,35403.0,5037.0,-12128.0,-81409.0,9252.0,87991.0
562,SPRINGER S.A.,2013,52082.0,50218.0,2963.0,-25851.0,-110776.0,14699.0,117861.0
562,SPRINGER S.A.,2014,30376.0,33372.0,1648.0,-38336.0,-83140.0,6960.0,97032.0
562,SPRINGER S.A.,2015,1122.0,3542.0,3424.0,-29444.0,-40306.0,674.0,45260.0
562,SPRINGER S.A.,2016,21981.0,19771.0,2697.0,-13304.0,-44435.0,2526.0,53489.0
562,SPRINGER S.A.,2017,-13655.0,-5223.0,903.0,-22490.0,-3182.0,165.0,3708.0
563,TELEC BRASILEIRAS S.A. TELEBRAS,2014,56962.0,157891.0,-65956.0,-25023.0,-181922.0,7988.0,155543.0
563,TELEC BRASILEIRAS S.A. TELEBRAS,2015,-19664.0,68865.0,-68204.0,-50370.0,-162151.0,15020.0,45092.0
563,TELEC BRASILEIRAS S.A. TELEBRAS,2016,-7990.0,93671.0,-76899.0,-90313.0,-159676.0,24859.0,56054.0
564,BELAPART SA,2009,1206.0,0.0,675.0,513.0,0.0,0.0,0.0
564,BELAPART SA,2010,-100.0,0.0,834.0,-997.0,0.0,4.0,0.0
564,BELAPART SA,2011,-130.0,0.0,801.0,-974.0,0.0,0.0,0.0
564,BELAPART SA,2012,294.0,0.0,757.0,-497.0,0.0,0.0,0.0
564,BELAPART SA,2015,-7049.0,0.0,2079.0,-9903.0,0.0,7.0,0.0
564,BELAPART SA,2016,-2017.0,0.0,1960.0,-4900.0,0.0,0.0,0.0
565,AES ELPA S.A.,2009,6567214.0,13164244.0,263596.0,-768261.0,-6829955.0,2505229.0,8874515.0
565,AES ELPA S.A.,2010,7338212.0,14846342.0,82636.0,-651942.0,-7227346.0,2646623.0,9785395.0
565,AES ELPA S.A.,2011,8187552.0,15319479.0,-43180.0,-45946.0,-7493199.0,2786848.0,9835578.0
565,AES ELPA S.A.,2012,5907190.0,15274531.0,-63156.0,-45946.0,-9757322.0,2787268.0,9959198.0
565,AES ELPA S.A.,2013,4357741.0,12594362.0,16802.0,-45946.0,-8720715.0,2236162.0,9012207.0
565,AES ELPA S.A.,2014,4630267.0,14428392.0,-200775.0,-45946.0,-10552557.0,2419787.0,10557279.0
565,AES ELPA S.A.,2015,11935040.0,24368277.0,-312892.0,-45946.0,-13195806.0,3886512.0,13667413.0
565,AES ELPA S.A.,2016,224688.0,0.0,1813.0,0.0,-1278.0,0.0,0.0
566,TELINVEST S.A.,2009,32780.0,0.0,29492.0,-882.0,0.0,5.0,0.0
566,TELINVEST S.A.,2010,-34.0,0.0,385.0,-536.0,0.0,0.0,0.0
566,TELINVEST S.A.,2011,4.0,0.0,446.0,-622.0,0.0,0.0,0.0
566,TELINVEST S.A.,2012,20.0,0.0,552.0,-659.0,0.0,0.0,0.0
566,TELINVEST S.A.,2013,0.0,0.0,587.0,-669.0,0.0,0.0,0.0
566,TELINVEST S.A.,2014,-32.0,0.0,792.0,-890.0,0.0,0.0,0.0
566,TELINVEST S.A.,2015,-7592.0,0.0,692.0,-8393.0,0.0,0.0,0.0
566,TELINVEST S.A.,2016,-1196.0,0.0,-97.0,-1203.0,0.0,0.0,0.0
568,FORNO DE MINAS ALIMENTOS S.A.,2015,114209.0,265124.0,-11899.0,-82972.0,-115175.0,24471.0,225265.0
568,FORNO DE MINAS ALIMENTOS S.A.,2016,147240.0,311729.0,-9622.0,-102966.0,-134820.0,23950.0,271902.0
569,CETIP S.A. - BALCÃO ORGANIZADO DE ATIVOS E DERIVATIVOS,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,CETIP S.A. - BALCÃO ORGANIZADO DE ATIVOS E DERIVATIVOS,2010,284029.0,338741.0,24622.0,-154077.0,-46714.0,63.0,337658.0
569,CETIP S.A. - BALCÃO ORGANIZADO DE ATIVOS E DERIVATIVOS,2011,719702.0,829150.0,-138658.0,-288868.0,-102554.0,85.0,844396.0
569,CETIP S.A. - BALCÃO ORGANIZADO DE ATIVOS E DERIVATIVOS,2012,763329.0,885865.0,-96315.0,-307362.0,-126220.0,126.0,917138.0
569,CETIP S.A. - BALCÃO ORGANIZADO DE ATIVOS E DERIVATIVOS,2013,858421.0,1016433.0,-43522.0,-355092.0,-167521.0,116.0,1075717.0
569,CETIP S.A. - BALCÃO ORGANIZADO DE ATIVOS E DERIVATIVOS,2014,942555.0,1137632.0,-58691.0,-399060.0,-206973.0,132.0,1222858.0
569,CETIP S.A. - BALCÃO ORGANIZADO DE ATIVOS E DERIVATIVOS,2015,1008023.0,1270414.0,-111428.0,-446747.0,-237644.0,141.0,1363074.0
569,CETIP S.A. - BALCÃO ORGANIZADO DE ATIVOS E DERIVATIVOS,2016,1366287.0,1429686.0,91051.0,-493409.0,-259053.0,158.0,1545900.0
570,BASEL PARTICIPAÇÕES S/A,2012,-7236.0,2489.0,2778.0,-12316.0,-2832.0,0.0,2489.0
570,BASEL PARTICIPAÇÕES S/A,2013,433.0,17391.0,4335.0,-15289.0,-15812.0,0.0,17650.0
570,BASEL PARTICIPAÇÕES S/A,2014,12526.0,47541.0,1342.0,-13518.0,-40344.0,0.0,46936.0
570,BASEL PARTICIPAÇÕES S/A,2015,8892.0,78095.0,-8519.0,-28034.0,-56550.0,0.0,71412.0
570,BASEL PARTICIPAÇÕES S/A,2016,25877.0,94584.0,-14766.0,-21433.0,-60761.0,151.0,83838.0
571,PRÁTICA PARTICIPAÇÕES S/A,2014,38855.0,105409.0,-3215.0,-32668.0,-45449.0,0.0,85697.0
571,PRÁTICA PARTICIPAÇÕES S/A,2015,34121.0,102843.0,-4405.0,-33907.0,-47165.0,0.0,83974.0
571,PRÁTICA PARTICIPAÇÕES S/A,2016,37235.0,100074.0,-3304.0,-29778.0,-43621.0,0.0,82166.0
572,TEREOS INTERNACIONAL S/A,2011,2040.0,6028.0,-158000.0,-764000.0,-4540000.0,199.0,5688000.0
572,TEREOS INTERNACIONAL S/A,2012,2941.0,7570.0,-138000.0,-884000.0,-5594000.0,220.0,6876000.0
572,TEREOS INTERNACIONAL S/A,2013,2194000.0,8291000.0,-222000.0,-1037000.0,-6368000.0,217000.0,7640000.0
572,TEREOS INTERNACIONAL S/A,2014,1938000.0,8875000.0,-228000.0,-1082000.0,-6980000.0,219000.0,8339000.0
572,TEREOS INTERNACIONAL S/A,2015,2015000.0,8591000.0,-235000.0,-1142000.0,-6820000.0,263000.0,8040000.0
572,TEREOS INTERNACIONAL S/A,2016,2867000.0,10924000.0,-288000.0,-1548000.0,-8387000.0,317000.0,10194000.0
573,NAOMI PARTICIPAÇÕES S.A.,2012,-377.0,0.0,497.0,-914.0,0.0,0.0,0.0
573,NAOMI PARTICIPAÇÕES S.A.,2013,-11007.0,0.0,59.0,-11194.0,0.0,0.0,0.0
573,NAOMI PARTICIPAÇÕES S.A.,2014,-61.0,0.0,49.0,-207.0,0.0,0.0,0.0
573,NAOMI PARTICIPAÇÕES S.A.,2015,-160.0,0.0,33.0,-508.0,0.0,0.0,0.0
573,NAOMI PARTICIPAÇÕES S.A.,2016,-209.0,0.0,68.0,-425.0,0.0,0.0,0.0
574,TRONOX PIGMENTOS DO BRASIL S.A.,2009,117355.0,370260.0,23666.0,-37677.0,-277913.0,36981.0,295034.0
574,TRONOX PIGMENTOS DO BRASIL S.A.,2010,116934.0,362729.0,-1745.0,-42712.0,-265375.0,34158.0,283181.0
574,TRONOX PIGMENTOS DO BRASIL S.A.,2011,213859.0,460851.0,-4483.0,-40919.0,-294863.0,37480.0,381413.0
574,TRONOX PIGMENTOS DO BRASIL S.A.,2012,251467.0,551005.0,-4113.0,-38285.0,-349037.0,38979.0,455774.0
574,TRONOX PIGMENTOS DO BRASIL S.A.,2013,201588.0,508636.0,-408.0,-22829.0,-370626.0,39236.0,404945.0
574,TRONOX PIGMENTOS DO BRASIL S.A.,2014,192130.0,484465.0,3581.0,-40153.0,-376899.0,48835.0,394689.0
574,TRONOX PIGMENTOS DO BRASIL S.A.,2015,252938.0,561589.0,-10121.0,-37622.0,-391404.0,52700.0,422591.0
574,TRONOX PIGMENTOS DO BRASIL S.A.,2016,323437.0,637698.0,42543.0,-18991.0,-418101.0,53895.0,484948.0
575,SMILES S.A.,2014,527589.0,890620.0,143007.0,-103625.0,-430949.0,0.0,808058.0
575,SMILES S.A.,2015,688342.0,1344327.0,138690.0,-133092.0,-676506.0,0.0,1219521.0
575,SMILES S.A.,2016,982474.0,1710167.0,218382.0,-154206.0,-792856.0,0.0,1548109.0
576,CIMENTO TUPI S.A.,2011,245589.0,515551.0,-27376.0,-33057.0,-257185.0,34440.0,392458.0
